"cell_id","lat","long","proportion_cover","cell_category_all","pcoldq","pwarmq","amt","ts","arid","th","clay"
936,-21.68333345,125.38333345,1,"land",-0.595655558981731,-0.0613177920681707,1.14401770934489,0.629616006871388,-0.686103175691503,-0.436271542501927,-1.02363519204123
937,-21.68333345,126.21666679,1,"land",-0.61083409136373,-0.0432448844868512,1.09615107295867,0.657638479323299,-0.688481411648045,-0.480397854330815,-0.992613167818379
938,-21.68333345,127.05000013,1,"land",-0.619342150269779,0.000198743173191784,0.999122636639119,0.671902949662746,-0.674805868646615,-0.386108524214489,-1.11412074321482
939,-21.68333345,127.88333347,1,"land",-0.625953596328303,0.0166070127696763,1.00210106308794,0.661363093526347,-0.66236071020252,-0.407581030184379,-0.982684238500446
940,-21.68333345,128.71666681,1,"land",-0.624666940410975,0.0709364980014683,1.01743211186745,0.725789997467803,-0.637038549086945,-0.637552608870211,-0.861130933006159
941,-21.68333345,129.55000015,1,"land",-0.631582280714991,0.113221969035227,0.917271448427856,0.752187626123901,-0.582020774676551,-0.503519955742103,-1.24484345695529
942,-21.68333345,130.38333349,1,"land",-0.64561627334963,0.0979292774904568,0.754753606999469,0.668715444113223,-0.533033044819321,-0.17873556160192,-1.07696748230396
943,-21.68333345,131.21666683,1,"land",-0.627382347565221,0.0418613449452475,0.639950400124337,0.636843092185043,-0.511068757137208,-0.106745664411744,-1.29604353777013
944,-21.68333345,132.05000017,1,"land",-0.58784711362719,-0.0367086368357402,0.5345596144441,0.634593724401156,-0.506351117898525,-0.110025572937302,-1.33388314286906
945,-21.68333345,132.88333351,1,"land",-0.57817593728783,-0.051454014265937,0.474596690179228,0.592043634417132,-0.517467217996233,0.039626641247981,-0.638760477799961
946,-21.68333345,133.71666685,1,"land",-0.563522125494651,-0.139329111914028,0.464624830285505,0.621236751400802,-0.529068452023425,-0.200991626258168,-0.694316524977466
947,-21.68333345,134.55000019,1,"land",-0.600202025398059,-0.113254148031314,0.401831434018689,0.697666591846102,-0.531493023668743,-0.133213936159241,-1.18639567925814
948,-21.68333345,135.38333353,1,"land",-0.623403240758779,0.00268217005670286,0.447397805980065,0.648308920035362,-0.573254142880268,-0.414204588031242,-1.07962131158936
949,-21.68333345,136.21666687,1,"land",-0.667209465931563,-0.032918367779668,0.518849460501316,0.654308585909252,-0.604912508135588,-0.538806465081416,-1.18641400620576
950,-21.68333345,137.05000021,1,"land",-0.669664702080989,-0.0604876553489373,0.600455107290104,0.643007225054349,-0.615498200017069,-0.584551370681938,0.552989435413269
951,-21.68333345,137.88333355,1,"land",-0.647482298694023,-0.119443947690708,0.682579718916871,0.632255589499195,-0.613844499048689,-0.551594483520475,1.22195828080793
952,-21.68333345,138.71666689,1,"land",-0.627367043388467,-0.0787011013233132,0.704582209092765,0.600214715225027,-0.582615965016896,-0.451301390478195,1.87150893976706
953,-21.68333345,139.55000023,1,"land",-0.585798543231731,0.224156516985276,0.588440666552271,0.499900662289198,-0.496152654758948,-0.14950555209493,-0.185591440536696
954,-21.68333345,140.38333357,1,"land",-0.630590782735172,0.246779900610091,0.606757337133642,0.404190784036013,-0.450205548927352,0.0162357110717337,0.430731415147711
955,-21.68333345,141.21666691,1,"land",-0.634118416327368,0.251765861391213,0.71060022249124,0.241217058819066,-0.464183737908631,-0.203065535762114,0.894799226342299
956,-21.68333345,142.05000025,1,"land",-0.615011068248369,0.308546960812988,0.742209858103663,0.181294297579479,-0.445683646863688,-0.440352077666099,2.33466162537756
957,-21.68333345,142.88333359,1,"land",-0.609980330974697,0.413785484782766,0.728427159356355,0.124548452918478,-0.410118041122355,-0.56575277576313,3.02279277811062
958,-21.68333345,143.71666693,1,"land",-0.499731835588703,0.430737188897052,0.601879337482375,0.0707425121248591,-0.342261877114461,-0.586551114652831,2.89888760161063
959,-21.68333345,144.55000027,1,"land",-0.43750040327246,0.446959916777928,0.572270459724519,-0.0226666305705277,-0.252191886146353,-0.405342914033987,1.12812361086502
960,-21.68333345,145.38333361,1,"land",-0.36912213384948,0.55710748852283,0.43813558777987,-0.0823755847160726,-0.206705318997118,-0.0571891886830852,-0.0580350124453273
961,-21.68333345,146.21666695,1,"land",-0.300239952513976,0.684001533712792,0.352557656403672,-0.16747013225277,-0.0590847921660143,0.0186023308466879,-0.170629495048611
962,-21.68333345,147.05000029,1,"land",-0.242107850278241,0.703072273583803,0.399264941531385,-0.204474530329704,-0.0172861212825429,-0.537153837608579,1.86345590444398
963,-21.68333345,147.88333363,1,"land",-0.243469922009356,0.714449579076613,0.26006768901383,-0.470962655975481,0.0530830035400165,0.109735316235517,2.12364759416591
964,-21.68333345,148.71666697,1,"land",0.0383215893861708,1.86291594252415,0.0677736778694174,-0.694380029683252,0.690944414040024,1.29700162999442,1.38098521971157
965,-21.68333345,149.55000031,0.35,"land",0.283512182106552,2.89945884880452,0.107445706562685,-0.899115980387002,1.36645565787461,1.65747405619902,0.552745425196492
966,-21.68333345,150.38333365,0.02,"land",0.475531060692706,2.24253254684068,0.443894118759356,-1.43750274523325,0.979181385482876,-0.163281672105256,NA
967,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
968,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
969,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
970,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
971,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
972,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
973,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
974,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
975,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
976,-22.51666679,113.71666669,0.42,"land",0.0855976509059717,-0.557239664125708,0.619600592599721,-0.146940595874228,-0.630792893520684,-0.0230762458493233,-0.800935113591548
977,-22.51666679,114.55000003,0.85,"land",-0.102516702672445,-0.362091484970819,0.901481246182506,0.047546582745285,-0.643815088670343,-0.474696851667716,-0.491341652971413
978,-22.51666679,115.38333337,1,"land",-0.138046662580836,-0.217373408332444,1.14823598506434,0.30113351173554,-0.609375593886564,-0.328102560425369,-0.299531121094701
979,-22.51666679,116.21666671,1,"land",-0.190774138581653,-0.211509688781715,1.15699093087524,0.34128103180296,-0.605365251003014,1.01372486048554,0.0614319009701013
980,-22.51666679,117.05000005,1,"land",-0.222462666723258,-0.180093490043506,0.756755264273167,0.478030156654877,-0.540724915556433,1.09738385431066,0.231668822829748
981,-22.51666679,117.88333339,1,"land",-0.252266612684896,0.184885104683483,0.487101314342881,0.616347800989108,-0.452670527050086,1.06746036129847,0.339248354396953
982,-22.51666679,118.71666673,1,"land",-0.274611878366993,0.242665491243739,0.598400833997305,0.717296741586695,-0.491044931972891,1.8110638231221,0.393578154236857
983,-22.51666679,119.55000007,1,"land",-0.379828552259709,-0.0532401806196469,0.857578799611532,0.766829244066535,-0.607939699935486,0.0570083576552387,0.253612986273292
984,-22.51666679,120.38333341,1,"land",-0.405716797411511,-0.172187453762212,0.793704751260085,0.802658716963885,-0.630944454411065,-0.367838252256901,-0.143533364817794
985,-22.51666679,121.21666675,1,"land",-0.489338068582327,-0.392776379717555,0.829742227249237,0.822242004875648,-0.654721067765473,-0.274191815008847,-0.521700328961884
986,-22.51666679,122.05000009,1,"land",-0.51245623689126,-0.356421939238515,0.873946878647873,0.863108223183312,-0.685127125021455,-0.206065339091184,-0.69054623549778
987,-22.51666679,122.88333343,1,"land",-0.513213793640588,-0.262395934888667,1.0751626778518,0.874050910809854,-0.721510193328993,-0.23866185739246,-0.673946297249076
988,-22.51666679,123.71666677,1,"land",-0.51567230329921,-0.254489898607373,1.08012567261084,0.834383724487952,-0.726049773226526,-0.489385749412111,-0.997243602039321
989,-22.51666679,124.55000011,1,"land",-0.52639729939539,-0.263337900984846,1.06384798519706,0.811419625982739,-0.725860404463708,-0.533896550081619,-1.06790794847227
990,-22.51666679,125.38333345,1,"land",-0.540616047221062,-0.256713392507178,1.06139571893926,0.775758675431377,-0.724972962563428,-0.629962957230836,-0.949017548466008
991,-22.51666679,126.21666679,1,"land",-0.55645701693229,-0.217768739243485,0.978838486710989,0.798118526701376,-0.713756688073793,-0.57518171218154,-1.01517049856631
992,-22.51666679,127.05000013,1,"land",-0.568292670913126,-0.155924184095072,0.904368831299201,0.837546897934043,-0.695664138809672,-0.474562420251352,-1.2086877056216
993,-22.51666679,127.88333347,1,"land",-0.573333228714388,-0.0948474981377052,0.934171084169995,0.846762006216951,-0.67876131142498,-0.492064259612005,-1.10249892756461
994,-22.51666679,128.71666681,1,"land",-0.548467110746291,-0.0490405171142366,0.990156327332677,0.888827256510377,-0.657904139264027,-0.743734264677666,-0.587102834193068
995,-22.51666679,129.55000015,1,"land",-0.578541048240338,-0.0281117413593188,0.971748815419182,0.872391821831434,-0.616772907259324,-0.479596103455825,-1.48272488063732
996,-22.51666679,130.38333349,1,"land",-0.578474368734535,-0.0747480831826664,0.715660804225887,0.718892296739489,-0.55796153558065,-0.136401657301961,-1.18705457666038
997,-22.51666679,131.21666683,1,"land",-0.5557858224447,-0.0862721344233669,0.541120427287499,0.629975130694256,-0.528194588749161,-0.22909372007003,-0.853032254856413
998,-22.51666679,132.05000017,1,"land",-0.508055160154096,-0.131169446993781,0.43373293113878,0.627122867458678,-0.541215502896366,-0.14616139175709,-0.540798579254821
999,-22.51666679,132.88333351,1,"land",-0.575778623485847,-0.161667733135796,0.246541774428122,0.636091951140224,-0.540789624480411,-0.00905899417021273,-0.64959536922818
1000,-22.51666679,133.71666685,1,"land",-0.568093716615322,-0.330558704349619,0.171273884538506,0.76337543716279,-0.550132158380084,-0.200500232758515,-0.498008298343229
1001,-22.51666679,134.55000019,1,"land",-0.585705613101223,-0.257902585907636,0.119143551766776,0.830261685928857,-0.556497349775367,-0.210049155859244,-0.102207145206864
1002,-22.51666679,135.38333353,1,"land",-0.551886510031225,-0.236429696705481,0.153593103282007,0.854125171072019,-0.578516208162035,-0.202569372774804,-0.90673972391812
1003,-22.51666679,136.21666687,1,"land",-0.627314583839811,-0.300102317852739,0.3288228849835,0.806320698530322,-0.611351046071399,-0.150375983592167,-1.38856063108651
1004,-22.51666679,137.05000021,1,"land",-0.641637166543188,-0.324732422907737,0.490141800711667,0.809305436551249,-0.646902707186015,-0.463157451029253,-0.153791568294489
1005,-22.51666679,137.88333355,1,"land",-0.650995712329072,-0.344868694032107,0.583066637250838,0.760596620832015,-0.660545822525316,-0.379700445006374,0.708035586753218
1006,-22.51666679,138.71666689,1,"land",-0.617477229995369,-0.209342740004859,0.653687228496018,0.746571416176312,-0.657469220630751,-0.649401549257554,1.01586774043666
1007,-22.51666679,139.55000023,1,"land",-0.584458322695764,-0.128919959795606,0.626902077096631,0.704235809178091,-0.604798169516523,-0.326738418820188,1.11683106937357
1008,-22.51666679,140.38333357,1,"land",-0.630468349321139,-0.199725704557308,0.65866416425158,0.616147286433053,-0.570724492433626,-0.359614974182414,1.55982411261086
1009,-22.51666679,141.21666691,1,"land",-0.633438464681418,-0.0318276191472929,0.699108793977472,0.465572570292472,-0.565943388673349,-0.427002043242307,1.37090993662628
1010,-22.51666679,142.05000025,1,"land",-0.577220510460306,0.0791781194035175,0.722965436689752,0.379323824923558,-0.529594358431027,-0.463589055594361,1.42994330393521
1011,-22.51666679,142.88333359,1,"land",-0.522293569885325,0.214983016438654,0.648277222429387,0.311416078407877,-0.431526593339716,-0.271699893979614,1.71889678161234
1012,-22.51666679,143.71666693,1,"land",-0.443844047088165,0.194323678679534,0.541075006621437,0.296103975837353,-0.399148487705421,-0.609402411368561,2.29377472888224
1013,-22.51666679,144.55000027,1,"land",-0.389411218748496,0.184119175290822,0.530551802801057,0.211974376439517,-0.310800896037315,-0.68180118992194,1.90224724538664
1014,-22.51666679,145.38333361,1,"land",-0.32026661456745,0.297026110239624,0.430127609556387,0.107511925165876,-0.218893947549719,-0.0120820998532594,0.651299196878321
1015,-22.51666679,146.21666695,1,"land",-0.205288044344833,0.493659786998413,0.291373320960331,-0.0421827799005997,-0.0940145082890255,-0.0796773911171097,0.0957207472403778
1016,-22.51666679,147.05000029,1,"land",-0.141269296857558,0.577223973703664,0.261475729661762,-0.186149978176012,-0.0108777418045144,-0.0296295900243353,1.46533037072334
1017,-22.51666679,147.88333363,1,"land",-0.142178790304443,0.649302226206496,0.211383930348058,-0.361521135388549,0.0118214752856747,-0.0135808091458802,2.42765465206918
1018,-22.51666679,148.71666697,1,"land",-0.104503076393166,0.767991506163741,0.239655821569247,-0.509913171732425,0.13317786499644,-0.120160461664352,1.80385527447087
1019,-22.51666679,149.55000031,0.84,"land",0.0499158168511538,1.29059336522055,0.135789551314271,-0.835333877186479,0.592806889215058,1.21428835743597,0.704911627625983
1020,-22.51666679,150.38333365,0.67,"land",0.39639695746589,1.87118433314393,0.164610987623858,-0.923276407310929,1.07808634057819,0.273929221335468,0.430638209528427
1021,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1030,-23.35000013,113.71666669,0.46,"land",0.167173500088263,-0.581772633776533,0.610492624780312,-0.0266350164023975,-0.665074385801742,-0.404601803787768,-0.55299350473821
1031,-23.35000013,114.55000003,1,"land",-0.0840226684343475,-0.471364110653773,0.785669340753138,0.329554760327023,-0.688754850771936,-0.17929004860971,-0.933817701743683
1032,-23.35000013,115.38333337,1,"land",-0.127626644949755,-0.386950098275672,0.915983480233772,0.498137485979432,-0.691027861526874,-0.050327122385648,-0.329647357749619
1033,-23.35000013,116.21666671,1,"land",-0.175803317655818,-0.340396973803079,0.896695886701623,0.60993764351844,-0.672919684032811,0.704477821876006,0.162569248638148
1034,-23.35000013,117.05000005,1,"land",-0.270901720574108,-0.514053253731632,1.02966646058255,0.710572519743958,-0.672240057330691,0.279705888513454,0.115313126949406
1035,-23.35000013,117.88333339,1,"land",-0.268407098062436,-0.33576318341891,0.83538113548444,0.798596607474353,-0.624719441284354,1.14007976272371,0.00152913817492366
1036,-23.35000013,118.71666673,1,"land",-0.2732673209526,-0.0953572771535121,0.41913086156409,0.940208998851009,-0.56284742534169,0.965685081831523,-0.0397970814360059
1037,-23.35000013,119.55000007,1,"land",-0.341346053858892,-0.189412475469068,0.457790144317038,1.03252229570296,-0.599157988910313,0.322143835779853,-0.241431206317471
1038,-23.35000013,120.38333341,1,"land",-0.441843536811804,-0.389232659036327,0.558652354677991,1.02899053594934,-0.655297482269845,-0.027492723283329,-0.540404986237058
1039,-23.35000013,121.21666675,1,"land",-0.458251866132918,-0.515201808355906,0.501743857778418,1.10903729851027,-0.668381970738854,-0.223360318958639,-0.825441820667146
1040,-23.35000013,122.05000009,1,"land",-0.48254518254272,-0.481024452100288,0.68726973996998,1.11846103205038,-0.714177918280842,-0.311013963102347,-1.088223282629
1041,-23.35000013,122.88333343,1,"land",-0.475425445992491,-0.437050726036347,0.850287658434617,1.00350175641585,-0.743505737470991,-0.442035297995472,-0.42386654450767
1042,-23.35000013,123.71666677,1,"land",-0.472037718430295,-0.423136697699375,0.846030707692577,1.00901478022111,-0.748564635763504,-0.49078641166563,-1.18253392958276
1043,-23.35000013,124.55000011,1,"land",-0.452135658230066,-0.436211714739498,0.846053642880391,0.968091336410935,-0.748213604490951,-0.717270132164098,-1.00691621590422
1044,-23.35000013,125.38333345,1,"land",-0.470192460061442,-0.429169519174392,0.919564067790091,0.88251758161499,-0.749416904996395,-0.639044674947882,-0.834849130147569
1045,-23.35000013,126.21666679,1,"land",-0.507519513967703,-0.379318058516383,0.885331725994742,0.964433860789579,-0.742912962735274,-0.51199577818798,-0.985795630577891
1046,-23.35000013,127.05000013,1,"land",-0.524876723097948,-0.304010138690995,0.816393947941693,0.991793058125728,-0.72129278891246,-0.23453386582611,-1.21446200318707
1047,-23.35000013,127.88333347,1,"land",-0.518633682351505,-0.191418614959735,0.720577928609308,0.972230497561333,-0.680929462979014,-0.352523972477484,-1.23395367195541
1048,-23.35000013,128.71666681,1,"land",-0.498817963562638,-0.0850364828515672,0.825366553182045,0.962851372877517,-0.654521743783582,-0.597477602059717,-0.839278229758317
1049,-23.35000013,129.55000015,1,"land",-0.478291705624688,-0.0425119316667499,0.766985257457184,0.926128371070823,-0.610273430206758,-0.189802885165736,-1.5402849795362
1050,-23.35000013,130.38333349,1,"land",-0.457166353802984,-0.103048383773651,0.61935909856333,0.840597873347645,-0.564308500141012,-0.211388019179848,-1.527034247328
1051,-23.35000013,131.21666683,1,"land",-0.427217039012559,-0.150851805295858,0.450951410962486,0.734974014729659,-0.538602367689773,0.299360538330992,-1.29714167101681
1052,-23.35000013,132.05000017,1,"land",-0.465144250171803,-0.263716743609606,0.217309753285714,0.664188771685953,-0.542449181460012,0.997153480031056,-0.883313084955122
1053,-23.35000013,132.88333351,1,"land",-0.478475355745737,-0.276893406085149,0.0483970418434038,0.750522679416878,-0.561353666679747,0.998488664032611,-0.770215309461941
1054,-23.35000013,133.71666685,1,"land",-0.494559002995441,-0.284615743459301,-0.192614456184154,0.893959077361878,-0.54515890425166,0.27054588306331,-0.52869162311997
1055,-23.35000013,134.55000019,1,"land",-0.484919540079573,-0.23643667997967,-0.209586944875819,0.950292853345322,-0.558279516989881,0.847726249392065,-1.20369116880431
